Q19518751,Indonesian footballer
Q16179832,Indonesian association football player
Q16188080,Indonesian actress
Q16188358,politisi Indonesia
Q16232062,Indonesian footballer
Q12488155,pemeran perempuan asal Indonesia
Q12489661,pemeran perempuan asal Indonesia
Q12494801,penyanyi Indonesia
Q12496110,ekonom Indonesia
Q11214284,pelawak dan pemeran laki-laki asal Indonesia
Q11262569,pemeran laki-laki asal Indonesia
Q11265936,pemeran perempuan asal Indonesia
Q12470700,actor (1977-2012)
Q12470931,Indonesian politician
Q12471493,Wartawan dan sutradara
Q25470559,Persatuan Pesepakbola Indonesia
Q17410624,penyanyi Indonesia
Q17410625,Indonesian actress
Q17410682,tokoh agama indonesia
Q17410734,pemeran perempuan asal Indonesia
Q17411010,penyanyi Indonesia
Q17411064,penyanyi Indonesia
Q12507596,politikus asal Indonesia
Q12508517,pemeran laki-laki asal Indonesia
Q12508726,pemeran laki-laki asal Indonesia
Q12508776,pemeran laki-laki asal Indonesia
Q12508984,pemeran laki-laki asal Indonesia
Q12497142,pemeran perempuan asal Indonesia
Q12516024,an ally of the Dutch East India Company and the first Kapitein der Chinezen of Batavia.
Q12518198,model dan pemenang kontes kecantikan Puteri Indonesia 1995
Q12521036,Penyanyi wanita asal Indonesia
Q12521337,Indonesian writer
Q12521356,Indonesian writer
Q12523159,pemeran perempuan asal Indonesia
Q12524416,pemeran laki-laki asal Indonesia
Q12524535,Ahli bahasa Indonesia
Q12472095,Indonesian film director
Q12472460,Mantan dua besar RI untuk Jepang sekaligus Menteri ESDM
Q12473894,Politisi Indonesia
Q12477273,pemeran dan penyanyi asal Indonesia
Q12479439,pemeran perempuan asal Indonesia
Q17411346,penyanyi Indonesia
Q17411372,penyanyi Indonesia
Q17448462,Cosplayer dan Perancang Busana asal Indonesia
Q18421248,politisi Indonesia
Q12484218,pemeran perempuan asal Indonesia
Q12485530,pemeran perempuan asal Indonesia
Q12485762,penulis Indonesia
Q12525425,Indonesian singer
Q12701820,"Aktris, model, dan pengusaha asal Indonesia (lahir 1982)"
Q12701930,pemeran laki-laki asal Indonesia
Q12701951,pemeran laki-laki asal Indonesia
Q13091467,Binaragawan Indonesia
Q13092424,penyanyi asal Indonesia
Q13092781,pemeran laki-laki asal Indonesia
Q13094979,pemeran perempuan asal Indonesia
Q13098632,Indonesian actress
Q13592632,Indonesian actor
Q15507048,Indonesian journalist and film director
Q19646351,Olympic taekwondo practitioner
Q19728589,pemeran laki-laki asal Indonesia
Q19729465,Indonesian association football player
Q16104590,Dutch musician
Q16149940,Indonesian basketball player
Q16165690,Pemain Sepakbola Indonesia
Q16167320,pemeran perempuan asal Indonesia
Q16167770,Indonesian jet skier
Q16169082,pemeran perempuan asal Indonesia
Q16172449,pemeran perempuan asal Indonesia
Q16172613,penyanyi Indonesia
Q16177167,penyanyi asal Indonesia
Q16178632,jurnalis dan politikus Indonesia
Q4596161,Indonesian military personnel (1923-1993)
Q4833145,politisi Indonesia
Q6089546,Indonesian footballer (1948-2008)
Q10536673,Indonesian footballer
Q12515797,Menteri Agraria dan Tata Ruang Indonesia ke-13
Q12521177,Pahlawan Revolusi Kemerdekaan
Q15304874,Pesepakbola Indonesia
Q110057556,Indonesia environmentalist
Q7414564,Pahlawan Revolusi Kemerdekaan
Q16178968,Indonesian association football player
Q21889855,Indonesian athletics competitor
Q23723803,badminton player
Q25455759,penyanyi Indonesia
Q25461281,seniman Indonesia
Q97455402,pemain sepak bola asal Indonesia
Q4208181,Pesepakbola Indonesia
Q4259925,Mantan Pemain sepak bola asal Indonesia
Q4779967,mantan pemain sepak bola Indonesia asal Papua
Q65600672,politikus Indonesia
Q92595587,Swiss politician (1825-1888)
Q25465950,
Q25470721,association football player
Q1713034,German painter and illustrator (1883-1964)
Q6524202,Indonesian footballer
Q7336304,Indonesian footballer
Q12508934,pembawa acara asal Indonesia
Q19728473,sastrawati dan wartawan berkebangsaan Indonesia
Q23008134,model dan pemenang kontes kecantikan Miss Indonesia 2016
Q340546,ahli biologi molekul Indonesia
Q1951860,Mantan Gubernur Jawa Timur
Q4216480,Singaporean composer (1925-2005)
Q5350259,poet
Q5438415,Indonesian footballer
Q12472635,Indonesian pop/rock singer
Q12481138,actor
Q12514326,Indonesian politician
Q12515771,"Pejuang Kemerdekaan, Pejabat Era Orde Baru"
Q12523639,Indonesian association football player
Q17582507,pemeran perempuan asal Indonesia
Q4849539,literary critic
Q5444288,Indonesian footballer
Q7659434,Indonesian association footballer
Q10520387,Indonesian football manager
Q18689335,Indonesian footballer
Q30658591,
Q25471307,penyanyi Indonesia
Q26972966,Pemain bulu tangkis Indonesia
Q27733860,
Q29564335,Indonesian association football player
Q1001420,badminton player
Q3546402,penulis Indonesia
Q3032168,politikus Indonesia dari Partai Kebangkitan Bangsa
Q3290326,Indonesian athletics competitor
Q3747111,Indonesian writer (1932-2006)
Q5249779,Indonesian footballer
Q5431380,Indonesian footballer
Q6967336,Indonesian football manager
Q10526474,Indonesian footballer
Q12495710,politisi Indonesia
Q12525045,politisi Indonesia
Q17411382,Indonesian association football player
Q17411596,pegawai di Universitas Indonesia (Hukum Tata Negara)
Q195869,pemeran laki-laki asal Indonesia
Q221763,badminton player from Indonesia
Q510502,Penyanyi asal Indonesia
Q1038295,pemeran laki-laki asal Indonesia
Q1066634,Dutch football player (1902-1978)
Q1331249,pemain bulu tangkis asal Indonesia
Q20278427,Indonesian writer of comics and prose
Q1953905,Dutch football player (1893-1967)
Q2013690,Dutch lawyer (1816-1902)
Q2286660,pemain bulu tangkis asal Indonesia
Q2328613,Dutch rower
Q2367328,Tunisian artist (1918-2003)
Q2546400,Dutch lawyer and politician (1822-1893)
Q2753658,Dutch writer
Q3174969,Chinese artist (1913-1988)
Q3699161,penulis Indonesia
Q3761317,Dutch designer
Q72061950,Menteri Pemuda dan Olahraga Republik Indonesia
Q6518076,Indonesian footballer
Q6668945,politisi Indonesia
Q7999568,Indonesian footballer
Q9051722,Indonesian musician
Q11203078,Indonesian singer (1958-2013)
Q56414891,penyanyi-penulis lagu dan pemeran laki-laki asal Indonesia
Q56416506,pemeran perempuan asal Indonesia
Q2158923,Dutch actress
Q5249780,Indonesian footballer
Q7261677,Indonesian footballer
Q12473288,Ketua Mahkamah Agung Republik Indonesia
Q22901889,Indonesian model
Q62024137,model dan pemenang kontes kecantikan Miss Indonesia 2019
Q4210071,penyanyi Indonesia
Q4263197,actor
Q4264821,pemeran perempuan asal Indonesia
Q4373888,pemeran laki-laki asal Indonesia
Q4740369,Indonesian footballer
Q4853327,Indonesian editor
Q4853331,Politisi Indonesia
Q5002506,antropolog sekaligus aktivis sokola rimba
Q16724321,badminton player
Q17411404,Menneg BUMN 2004-2007
Q18674656,badminton player
Q6777337,Indonesian businessman
Q15986347,Pahlawan Revolusi Kemerdekaan
Q17411678,pemeran laki-laki asal Indonesia
Q60045687,Indonesian badminton player
Q65204812,penyanyi dan aktris asal Indonesia
Q5002099,politisi Indonesia
Q7353487,politisi Indonesia
Q12470623,politisi Indonesia
Q12482800,Rektor Universitas Yarsi
Q12493503,pemeran perempuan asal Indonesia
Q25465830,pemeran perempuan dan penyanyi asal Indonesia
Q25470176,Indonesian association football player (1993-)
Q26972969,badminton player
Q51438546,Pemain sepak bola Indonesia
Q5431382,Indonesian footballer
Q5452103,Indonesian footballer
Q5485192,pemeran perempuan asal Indonesia
Q5726481,pemeran laki-laki asal Indonesia
Q5766013,Indonesian politician (born 1968 in Jakarta)
Q5892604,pemeran laki-laki asal Indonesia
Q6026811,Pemain Bhayangkara FC
Q6107461,pemeran laki-laki asal Indonesia
Q6167306,pemeran perempuan asal Indonesia
Q6410397,pemeran perempuan asal Indonesia
Q6426713,Indonesian volleyball player
Q6538737,Chinese educator
Q6932683,Indonesian footballer
Q7279541,Indonesian footballer
Q13426790,pemeran perempuan asal Indonesia
Q17198782,Indonesian footballer
Q1076212,Singaporean musician
Q1406711,badminton player
Q7339104,Indonesian footballer
Q7937868,Indonesian tennis player
Q11281621,pemeran perempuan asal Indonesia
Q12471821,Indonesian footballer
Q16182094,Indonesian association football player
Q72061436,Menteri Sosial Indonesia ke-30
Q72087658,Menteri Perdagangan Indonesia ke-36
Q4252599,Indonesian footballer
Q7296050,Gubernur ke-2 Banten
Q13093169,penyanyi Indonesia
Q17422570,regent of Serang and Batavia (1877-1943)
Q62985376,Ulama
Q89249661,Sundanese aristocrat and politician (1896-1963)
Q109227261,pegawai di Kementerian Dalam Negeri
Q7312868,Pesepak bola Indonesia
Q7320387,Guru Besar Fakultas Ilmu dan Bisnis Universitas Indonesia
Q7325665,pemeran dan aktivis asal Indonesia
Q7376964,Pesepak bola Indonesia
Q7377637,Indonesian wine collector and wine counterfeiter
Q7476059,ulama Indonesia
Q7476082,
Q7801265,Australian tennis player
Q8061914,Indonesian journalist
Q9086607,pemeran asal Indonesia
Q11167850,Beauty pageant winner
Q11183186,pemeran perempuan asal Indonesia
Q11194994,"pemeran perempuan, presenter, dan model asal Indonesia"
Q383232,badminton player
Q7975587,Indonesian footballer
Q27672093,badminton player
Q106882391,Pemain sepak bola berkewarganegaraan Indonesia
Q6796734,Indonesian tennis player
Q7425017,Indonesian historian
Q12481501,Penari Indonesia
Q12518263,Pahlawan Revolusi Kemerdekaan
Q12521734,Mantan Gubernur DKI Jakarta
Q18421368,Indonesian association football player
Q19748761,Indonesian publisher
Q1689884,Dutch footballer (1885-1979)
Q4775912,Indonesian criminal (1957-2021)
Q6108989,Indonesian musician
Q12512271,Indonesian judge (1935-2003)
Q49255409,politikus Indonesia
Q2576749,Dutch engineer
Q3526552,Indonesian Deputy Prime Minister
Q4263033,penyanyi asal Indonesia
Q4456899,pemeran laki-laki asal Indonesia
Q4666071,Pendiri Organisasi Radikal Mengatasnamakan Islam
Q5493578,First ruler of village of Mataram
Q5638988,"Indonesian entrepreneur, philanthropist, author and lecturer"
Q6761185,pegawai di Universitas Indonesia (Hukum Adm Negara)
Q7959867,pemain sepak bola Indonesia
Q5451238,Indonesian footballer
Q7659444,footballer
Q16177691,Indonesian association football player
Q28723597,Indonesian footballer
Q576632,Dutch sculptor and painter (1936-2014)
Q1498482,pemain bulu tangkis asal Indonesia
Q2156085,Dutch sculptor
Q11214476,penulis asal Indonesia
Q12518049,Pahlawan Revolusi Kemerdekaan
Q12525038,
Q19571573,footballer
Q57171092,Ulama dan Cendekiawan Islam asal Indonesia
Q14933707,Sultan Palembang
Q17410543,Indonesian association football player
Q18217894,Indonesian footballer
Q18421307,Indonesian politician
Q25455768,penyanyi Indonesia
Q25456615,penyanyi Indonesia
Q25465952,
Q28471312,Sultan Banten ke-18
Q54857591,Ibu dari sepuluh dokter
Q518130,Indonesia born female badminton player from Australia
Q1246264,Indonesian writer
Q1957752,Dutch actress
Q4262887,pemeran laki-laki asal Indonesia
Q4912346,pemeran laki-laki asal Indonesia
Q5958642,musisi dan aktor Indonesia
Q12502557,mantan Menteri Keuangan dan Menteri Kemakmuran
Q19745886,"Mantan Gubernur DKI Jakarta, Wakil Gubernur DKI Jakarta"
Q25470319,indonesia association football player
Q1986151,Pilot of the Royal Netherlands East Indies Army Air Force (1915-1951)
Q5415005,pemeran perempuan asal Indonesia
Q7852096,penulis Indonesia
Q12470962,tokoh dan pemimpin Muhammadiyah (1895–1985)
Q12511622,hakim Indonesia
Q14643130,Mantan pemain sepak bola Indonesia
Q11108209,
Q11203223,pemeran perempuan asal Indonesia
Q12498992,politisi Indonesia
Q12501175,Ketua Mahkamah Agung Republik Indonesia
Q12508920,pemeran perempuan asal Indonesia
Q12511651,agamawan dan politisi Indonesia
Q14015234,Indonesian politician and cabinet minister (1933-2008)
Q15229726,olahraga badminton
Q15966789,politisi Indonesia
Q4843380,
Q10539325,Pemain Bola Indonesia
Q17410392,Indonesia politician
Q2663559,
Q5744232,Indonesian footballer
Q2681663,Dutch athlete (1887-1941)
Q2791037,Dutch politician
Q8038891,Chinese swimmer (1928-1954)
Q16234116,footballer
Q56416991,Pemain sepak bola Indonesia
Q5001278,footballer
Q12470651,"cendekiawan Muslim, penulis, dan pahlawan nasional Indonesia"
Q20736449,Indonesian athletics competitor
Q27110218,Indonesian badminton player
Q3606135,Penulis
Q56392720,Malaysian-Indonesian songwriter (1924-1976)
Q4261769,"politisi Indonesia, mantan Gubernur Jawa Tengah"
Q4264975,Indonesian lawyer
Q12499521,
Q56433828,Indonesian athlete
Q56651532,pemain bulu tangkis asal Indonesia
Q65203674,Senator Republik Indonesia
Q4842524,politisi Indonesia
Q4843839,tokoh kepolisian Indonesia
Q6150954,pesepakbola Indonesia
Q9861657,pemain sepak bola Indonesia
Q12275484,Pahlawan Revolusi Kemerdekaan
Q12482828,politikus
Q12511364,"sastrawan, penulis cerpen"
Q12520011,Politikus Indonesia
Q106648138,Mantan Wakil Walikota Dumai
Q559000,seniman dalang Indonesia
Q5233548,Indonesian footballer
Q7538589,Indonesian footballer
Q7650553,Indonesian football player and manager
Q12486937,musisi jazz indonesia
Q12524651,tokoh militer Indonesia
Q16230180,Footballer
Q17410501,Indonesian association football player
Q17984096,"Dutch painter, draughtsperson and graphic artist"
Q5482594,pemeran laki-laki asal Indonesia
Q6084865,"Military general, Prosecutor General and later Minister of Justice of Indonesia"
Q12515810,pemeran perempuan asal Indonesia
Q15845097,Indonesian footballer
Q27110282,badminton player
Q18070504,Dutch football player and military officer (1902-1980)
Q1389937,Dutch football player (1891-1945)
Q1809141,Dutch writer (1908-1999)
Q2094194,Dutch association football player (1888-1950)
Q3435658,American tennis coach
Q4738167,politisi Indonesia
Q5518588,Indonesian footballer
Q6133723,Indonesian songwriter
Q6172024,composer
Q6215483,Indonesian footballer
Q6502743,pemain tenis Indonesia
Q10514134,Indonesian footballer
Q12499327,Wakil Ketua Dewan Perwakilan Rakyat Republik Indonesia sejak 2019
Q56686377,pemain bulu tangkis Indonesia
Q63953014,penyanyi minang
Q92710196,Indonesian prosecutor
Q55235233,Indonesian association football player
Q5221307,Indonesian footballer
Q5541194,Indonesian sociologist
Q7424827,Tokoh militer Indonesia
Q12502092,Indonesian composer and writer
Q12508413,pemeran laki-laki asal Indonesia
Q14932959,politisi Indonesia
Q11178455,Sosialita Tionghoa-Indonesia
Q12512263,Indonesian footballer and manager
Q12515902,penyanyi Indonesia
Q12524623,mantan menteri pendidikan dan kebudayaan 17 maret 1998-21 mei 1998
Q13637589,Dutch politician and soldier
Q15896536,pemeran laki-laki asal Indonesia
Q2278500,Pemain bulu tangkis Indonesia
Q11044010,pemeran Indonesia
Q13462196,badminton player
Q23614793,Indonesian journalist
Q24381951,CEO dari Bukalapak
Q1578155,badminton player
Q4201209,Pahlawan Revolusi Kemerdekaan
Q4262767,Indonesian fashion designer
Q7966858,Indonesian footballer
Q5444284,pemain sepak bola asal Indonesia
Q5710784,penyanyi Indonesia
Q6019564,pemeran perempuan asal Indonesia
Q7069993,Wali Kota Depok kedua dari 2006 sampai 2016
Q7959871,wahyudi
Q12498731,politikus Indonesia
Q15355808,Indonesian footballer
Q26236866,pemain sepak bola Indonesia
Q7082077,pengarang asal Indonesia
Q7109583,Dutch field hockey player
Q7267916,Indonesian footballer
Q7408911,Indonesian scientist (1931-2006)
Q12512196,Pahlawan Revolusi Kemerdekaan
Q20035628,Penyair Indonesia
Q21198602,"teknokrat, profesor"
Q31173885,"aktris, model dan pemenang gelar kontes kecantikan Puteri Indonesia Pariwisata 2020"
Q3080291,sinematografer dan penyunting film Indonesia
Q4016590,Indonesian air force marshal
Q4446092,Indonesian politician and diplomat (1902–1997)
Q18421456,Indonesian politician
Q26236935,Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Indonesia ke-17
Q49252573,Kepala Staf TNI Angkatan Laut
Q65017720,Indonesian politician
Q24285809,Pakar kristologi Indonesia
Q40192904,association football player
Q4272615,musician
Q4699725,Indonesian footballer
Q5443781,Indonesian footballer
Q6214873,footballer
Q7635734,Indonesian footballer
Q8039354,Indonesian footballer
Q12481332,pegawai di Kementerian Luar Negeri
Q12497345,Pahlawan Revolusi Kemerdekaan
Q12498460,Penyanyi wanita Indonesia
Q17410755,Indonesian judge
Q60076115,pemeran perempuan asal Indonesia
Q1027441,pemain bulu tangkis asal Indonesia
Q1583317,Dutch association football player (1908-1998)
Q1959639,Dutch architect
Q2081547,penyanyi-penulis lagu Indonesia
Q2272700,Dutch football player
Q2382303,Indonesian musician (1945-2020)
Q13092891,"penulis, seniman, dan arkeolog asal Indonesia"
Q15633426,Indonesian footballer
Q16147501,footballer
Q25469937,Menteri Agraria dan Tata Ruang Indonesia
Q25470297,Indonesian footballer
Q7312867,Pemain sepak bola asal Indonesia
Q15155402,footballer
Q15524930,Indonesian footballer
Q88864320,dokter asal Indonesia
Q8055028,footballer
Q96988673,Indonesian politician
Q2641375,dosen
Q2740179,dosen
Q3116959,Dutch guitarist and composer
Q3335125,koki Indonesia
Q4208574,pemeran perempuan asal Indonesia
Q4261822,pemeran perempuan asal Indonesia
Q4262877,Penyanyi Pop Sunda
Q4262910,pemeran laki-laki asal Indonesia
Q4265922,pemeran perempuan asal Indonesia
Q4314049,Dutch rower
Q4366550,Dutch military personnel (1936-2014)
Q4669880,Indonesian footballer
Q4804179,seniman dalang Indonesia
Q4812008,Indonesian beauty pageant contestant
Q4952083,Indonesian footballer
Q5115254,Penyanyi Indonesia
Q11217338,Pahlawan Revolusi Kemerdekaan
Q12486350,Indonesian Ulama (1934-2007)
Q19944523,Pahlawan Revolusi Kemerdekaan
Q93244889,uskup Gereja Katolik Roma
Q85913338,model dan pemenang kontes kecantikan Miss Indonesia 2020
Q1206735,pemain bulu tangkis asal Indonesia
Q2369698,Indonesian businessman
Q4258745,Indonesian admiral
Q4495791,Indonesian painter
Q4688708,Indonesian football manager
Q17410646,Pahlawan Revolusi Kemerdekaan
Q23540993,"Dutch and South African professor, ethnologist, and legal scholar (1915-2001)"
Q25470487,Indonesian association football player
Q96987964,Indonesian politician
Q4076181,Dutch botanist (1881-1945)
Q5880429,pemeran perempuan asal Indonesia
Q6374001,Indonesian footballer
Q7366044,footballer
Q7531487,Indonesian footballer
Q12493038,Indonesian composer
Q12499346,Indonesian politician
Q12511505,Indonesian politician
Q17411111,penyanyi Indonesia
Q108406088,pemain para-bulu tangkis Indonesia
Q5350417,Indonesian footballer
Q5388832,Indonesian footballer
Q5459656,association footballer and film director/producer
Q6158256,"pembawa acara, penyanyi  dan rapper Indonesia"
Q7341094,Indonesian footballer
Q7423254,penyanyi asal Indonesia
Q7448563,pemeran laki-laki asal Indonesia
Q7553548,Indonesian footballer (1941-1994)
Q7806029,Politikus Indonesia
Q12471718,pemeran perempuan asal Indonesia
Q12494918,Menteri Negara Pemberdayaan Perempuan dan Perlindungan Anak Republik Indonesia ke-8
Q12497620,Indonesian footballer
Q12498766,Gitaris terkenal di Indonesia
Q12499334,association football player
Q12500941,pemeran perempuan asal Indonesia
Q12501035,pemeran perempuan asal Indonesia
Q2446823,Indonesian chess composer
Q4665652,Indonesian politician
Q12470712,pemeran laki-laki asal Indonesia
Q2599545,pemain bulu tangkis asal Indonesia
Q18421350,Indonesian politician
Q49254213,politisi Indonesia
Q957920,Dutch artist (1880-1972)
Q1086939,badminton player
Q2481823,Dutch rower
Q5259834,Indonesian footballer
Q6310781,Indonesian association football player (1983-2009)
Q12478604,pecatur putri Indonesia
Q18637433,footballer
Q26154336,pemain sepak bola Indonesia
Q12524599,pemeran laki-laki asal Indonesia dan musikus indonesia
Q13092126,pemeran perempuan asal Indonesia
Q13096488,pemeran laki-laki asal Indonesia
Q13098306,pemeran perempuan asal Indonesia
Q15956428,Indonesian writer (fl 1923-1930)
Q16166110,penyanyi Indonesia
Q1932755,Dutch governor of New Guinea
Q2154466,badminton player
Q2510604,Dutch chemist (1915-2003)
Q4727562,Indonesian footballer
Q5337981,Indonesian footballer
Q5347957,Indonesian footballer
Q6781884,Prosecutor general of Indonesia
Q9072611,pemeran laki-laki asal Indonesia
Q11169357,pemeran perempuan asal Indonesia
Q11183083,actor
Q12471497,pemeran laki-laki asal Indonesia
Q26132076,atlet angkat besi asal Indonesia
Q47460407,pemain sepak bola Indonesia
Q2178021,Indonesian racing cyclist
Q4206775,Indonesian footballer
Q12470972,politisi Indonesia
Q17410985,pemeran perempuan asal Indonesia
Q18421258,Indonesian politician
Q3747103,Indonesian writer
Q4203375,Indonesian freedom fighter and journalist
Q4853333,footballer
Q6757170,former head of the Indonesian State Intelligence Agency
Q12484988,
Q12499341,tokoh agama Indonesia
Q16184528,penyanyi Indonesia
Q16232270,Indonesian footballer
Q17410638,Indonesian singer
Q17410827,penyanyi Indonesia
Q26236889,Indonesian long-distance runner
Q62273559,model dan pemenang gelar kontes kecantikan Puteri Indonesia Pariwisata 2019
Q12512111,mantan gubernur Jawa Barat
Q13198631,Politisi Indonesia
Q15525070,footballer
Q19741743,penyanyi Indonesia
Q2089833,Dutch politician (1860-1930)
Q2108264,Indonesian businessman
Q2342833,badminton player
Q2370881,Dutch politician (1896-1979)
Q2513722,Dutch aviator (1907-1942)
Q2576347,Dutch writer (1907-1993)
Q2723375,Dutch painter (1928-2005)
Q3472891,poet
Q3484252,Canadian politician (1942-2011)
Q4261349,sastrawan dan wartawan Indonesia
Q4688904,Indonesian diplomat
Q5813447,Penyanyi Berkebangsaan Indonesia
Q7093800,sejarawan dan akademisi Indonesia
Q7278408,produser film dan sinetron Indonesia
Q7377960,pemimpin keagamaan asal Indonesia
Q7416535,Miss Indonesia 2008
Q12472535,Pemain sepak bola asal Indonesia (lahir 1993)
Q12476906,Indonesian writer and journalist
Q12487993,Dutch fencer (1887-1969)
Q12494526,Indonesian singer
Q12499619,Musisi Indonesia
Q12499621,Penyanyi keroncong Indonesia
Q12507783,pengusaha keturunan India
Q12518052,Indonesian writer (1932-2015)
Q12518368,Penyanyi gambus
Q2098951,politisi Indonesia
Q10985862,politikus dan pemeran perempuan asal Indonesia
Q12523755,pemeran laki-laki asal Indonesia
Q17411498,politikus Indonesia
Q66764575,miss Earth Indonesia 2019
Q328556,Dutch football player (1886-1945)
Q58038651,
Q15511877,Indonesian teacher
Q63541663,Indonesian entrepreneur and politician
Q10860370,politisi Indonesia
Q16180049,politisi Indonesia
Q16180662,politisi Indonesia
Q2500714,"Daughter of Dutch-Catholic couple who was given to the care of Aminah bte Mohamed, leading to a custody battle in Singapore that sparked off what became known as the Maria Hertogh riots in December 1950."
Q4944240,actor
Q21067275,Indonesian swimmer
Q25470500,association football player
Q71229673,Penyelam dan pemerhati lingkungan asal Indonesia
Q26236956,penyanyi dan pemeran perempuan asal Indonesia
Q28873088,Indonesian association football player
Q48856747,pesepak bola Indonesia
Q50759989,model dan pemenang kontes kecantikan Miss Indonesia 2018
Q51693506,pemain tenis meja Indonesia
Q54978752,seniman Indonesia
Q15056859,Indonesian football player
Q16174750,Indonesian footballer
Q16847760,pemain sepak bola Indonesia
Q17410861,penyanyi Indonesia
Q17411466,pemeran perempuan asal Indonesia
Q520169,pemain bulu tangkis asal Indonesia
Q1845977,Indonesian bassist
Q2284463,Dutch airforce pilot (1920-2010)
Q2378326,politikus
Q4666027,tokoh militer dan politikus Indonesia
Q6107118,Indonesian economist
Q7070803,Pahlawan Revolusi Kemerdekaan
Q7876803,Dutch astronomer
Q12497146,Indonesian politician
Q5227863,Indonesian boxer
Q16182795,politisi Indonesia
Q10860352,politikus Indonesia
Q12500777,pemeran perempuan asal Indonesia
Q16176642,Wakil ketua DPR RI 2014-2019
Q25470085,pemeran laki-laki asal Indonesia
Q29947753,bicycle racer
Q12472628,Indonesian footballer
Q12472843,pemeran perempuan asal Indonesia
Q12481484,penyanyi Indonesia
Q56640228,indonesian environmentalist
Q65425121,badminton player
Q6269799,Indonesian footballer
Q22279034,Indonesian cyclist
Q13653677,"wartawan, pengusaha, dan produser film Indonesia"
Q14917283,musical artist
Q15632297,musician
Q18433808,Dutch textile artist
Q19725383,Sastrawan Indonesia
Q19748424,Indonesian politician and journalist
Q20008651,Indonesian diplomat (1957-2015)
Q61118828,Indonesian motorcycle racer
Q61977755,Indonesian composer and musician
Q72040942,Mantan Menteri Kesehatan Republik Indonesia
Q103823834,Politikus Indonesia
Q107001110,Kepala Staf TNI Angkatan Darat
Q15058709,pemain bulu tangkis asal Indonesia
Q19728925,Indonesian association football player
Q102104925,Pemain sepak bola Indonesia
Q6935590,Indonesian footballer
Q4121928,pemeran laki-laki asal Indonesia
Q4813132,tennis player
Q12525261,mantan gubernur Jawa Barat
Q17580142,Indonesian diplomat
Q19943079,Indonesian politician
Q1506848,etnolog dan ahli hukum Belanda
Q4889971,Indonesian football manager
Q5482747,Indonesian footballer
Q5676504,Pemeran perempuan asal Indonesia
Q7338958,Pesepak bola Indonesia
Q7476060,pemeran laki-laki asal Indonesia
Q10860275,gubernur Sulawesi Utara
Q12496915,pemeran laki-laki asal Indonesia
Q16168178,Pahlawan Revolusi Kemerdekaan
Q12501336,pemeran laki-laki asal Indonesia
Q25455761,penyanyi Indonesia
Q112159319,model dan pemegang gelar kontes kecantikan asal Indonesia
Q6756966,Indonesian footballer
Q6833254,Indonesian footballer
Q25467525,Indonesian politician
Q4664719,"gitaris band Slank, grup musik asal Indonesia"
Q4682572,Indonesian politician
Q6065704,penyanyi dan pemeran laki-laki asal Indonesia
Q10860294,politisi Indonesia
Q11216213,Pemain drum terkenal
Q10860321,gubernnur Gorontalo
Q17410362,Indonesian singer (1956-2020)
Q3582866,Penulis Indonesia
Q11217536,pemeran laki-laki asal Indonesia
Q11229833,pemeran perempuan asal Indonesia
Q12481557,pemeran perempuan asal Indonesia
Q12485586,pemeran laki-laki asal Indonesia
Q12681931,Indonesian Islamic leader
Q6065821,Indonesian footballer
Q7295347,footballer
Q58808256,pemain bulu tangkis Indonesia
Q65515712,Indonesian association football player
Q11374321,pemeran laki-laki asal Indonesia
Q12472049,Indonesian singer
Q12508670,pemeran perempuan asal Indonesia
Q21062848,Indonesian businessman
Q49253213,Pemain sepak bola berkewarganegaraan Indonesia
Q55766298,Ulama
Q968310,"penulis, wartawan, dan peneliti asal Indonesia"
Q2018397,"Indonesian sculptor, art critic and curator"
Q2940661,Dutch rower (1892-1953)
Q4069002,Malaysian writer
Q5285258,Indonesian footballer
Q6059457,Indonesian singer
Q7288968,Indonesian footballer (1924-1987)
Q7562833,politisi dan aktor Indonesia
Q9069168,
Q11093005,Indonesian politician
Q25468009,Indonesian politician
Q25471401,Indonesian footballer
Q12472018,Pahlawan Revolusi Kemerdekaan
Q104522108,Indonesian politician
Q1148113,pemain bulu tangkis
Q3418252,Dutch politician (1881-1939)
Q4665399,Indonesian footballer
Q12500723,pemeran laki-laki asal Indonesia
Q13534334,Indonesian footballer
Q17411195,politikus
Q28723955,Kepala Kepolisian Negara Republik Indonesia
Q41304697,Dutch artist
Q12508190,pemeran perempuan asal Indonesia
Q17410400,pemeran laki-laki asal Indonesia
Q17411550,Indonesian poet
Q29548178,model dan pemenang kontes kecantikan Miss Indonesia 2017
Q1655301,Indonesian-born New Zealand musician
Q4262803,Indonesian guitarist and songwriter
Q4649975,Indonesian footballer
Q4739039,Indonesian footballer
Q4831752,Indonesian tennis player
Q5268013,politisi Indonesia
Q5977218,Indonesian footballer
Q5978377,Indonesian footballer
Q5986944,politisi Indonesia
Q7071230,seniman lukis asal Indonesia
Q7262509,Indonesian army commander
Q10519866,Indonesian association football player
Q12471186,pemeran laki-laki asal Indonesia
Q12486572,miss Indonesia 2012
Q17997788,Indonesian association football player
Q20641093,Indonesian association football player
Q47460388,association football player
Q97036710,Politisi Indonesia
Q4252053,patrich wanggai pemain voli yang kini bermain sepak bola
Q4695466,footballer
Q5433737,Pesepak bola Indonesia
Q5549471,Indonesian footballer
Q5977965,Indonesian yacht racer
Q7192821,Indonesian footballer
